locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGAJGLNG_07713	CDS	1536	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
EGAJGLNG_07714	CDS	636				hypothetical protein
EGAJGLNG_07715	CDS	1470	radA	3.6.4.-	COG1066	DNA repair protein RadA
EGAJGLNG_07716	CDS	615				hypothetical protein
EGAJGLNG_07717	CDS	288				hypothetical protein
EGAJGLNG_07718	CDS	726				hypothetical protein
EGAJGLNG_07719	CDS	777	xthA_3	3.1.11.2	COG0708	Exodeoxyribonuclease III
EGAJGLNG_07720	CDS	1305	alr	5.1.1.1		Alanine racemase
EGAJGLNG_07721	CDS	1503	dnaC_2	3.6.4.12	COG0305	Replicative DNA helicase
EGAJGLNG_07722	CDS	165				hypothetical protein
EGAJGLNG_07723	CDS	1254	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
EGAJGLNG_07724	CDS	615				hypothetical protein
EGAJGLNG_07725	CDS	510				hypothetical protein
EGAJGLNG_07726	CDS	1431	aam_7	3.5.1.13	COG0154	Acylamidase
EGAJGLNG_07727	CDS	1218				hypothetical protein
EGAJGLNG_07728	CDS	426				hypothetical protein
EGAJGLNG_07729	CDS	429	cnbZ_2	3.5.99.11		2-amino-5-chloromuconate deaminase
EGAJGLNG_07730	CDS	1593				hypothetical protein
EGAJGLNG_07731	CDS	411				hypothetical protein
EGAJGLNG_07732	CDS	489	rutC_3	1.-.-.-		Putative aminoacrylate peracid reductase RutC
EGAJGLNG_07733	CDS	1419	dapE_5	3.5.1.18		Succinyl-diaminopimelate desuccinylase
EGAJGLNG_07734	CDS	822	nadX	1.4.1.21	COG1712	L-aspartate dehydrogenase
EGAJGLNG_07735	CDS	621	pncA_2	3.5.1.19	COG1335	Nicotinamidase
EGAJGLNG_07736	CDS	987	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
EGAJGLNG_07737	CDS	690				hypothetical protein
EGAJGLNG_07738	CDS	1224	xerC_5			Tyrosine recombinase XerC
EGAJGLNG_07739	CDS	441				hypothetical protein
EGAJGLNG_07740	CDS	261				hypothetical protein
EGAJGLNG_07741	CDS	816				IS3 family transposase ISKpn11
EGAJGLNG_07742	CDS	309				IS3 family transposase ISKpn11
EGAJGLNG_07743	CDS	687				hypothetical protein
EGAJGLNG_07744	CDS	213				hypothetical protein
EGAJGLNG_07745	CDS	195				hypothetical protein
EGAJGLNG_07746	CDS	687				hypothetical protein
EGAJGLNG_07747	CDS	1803	atm1_3		COG5265	ATM1-type heavy metal exporter
EGAJGLNG_07748	CDS	699	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
EGAJGLNG_07749	CDS	762	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
EGAJGLNG_07750	CDS	957	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
EGAJGLNG_07751	CDS	939	gspK	2.7.1.8	COG2971	Glucosamine kinase GspK
EGAJGLNG_07752	CDS	1176	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
EGAJGLNG_07753	CDS	297				hypothetical protein
EGAJGLNG_07754	CDS	426				hypothetical protein
EGAJGLNG_07755	CDS	3360				hypothetical protein
EGAJGLNG_07756	CDS	1311				hypothetical protein
EGAJGLNG_07757	CDS	6321				hypothetical protein
EGAJGLNG_07758	CDS	1206				hypothetical protein
EGAJGLNG_07759	CDS	795	paaG_8	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
EGAJGLNG_07760	CDS	756				hypothetical protein
EGAJGLNG_07761	CDS	2115	pat_2	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
EGAJGLNG_07762	CDS	492				hypothetical protein
EGAJGLNG_07763	CDS	654				hypothetical protein
EGAJGLNG_07764	CDS	537				hypothetical protein
EGAJGLNG_07765	CDS	372				hypothetical protein
EGAJGLNG_07766	CDS	1605				hypothetical protein
EGAJGLNG_07767	CDS	2250	apxIB_2		COG2274	Toxin RTX-I translocation ATP-binding protein
EGAJGLNG_07768	CDS	1251	prsE_4			Type I secretion system membrane fusion protein PrsE
EGAJGLNG_07769	CDS	1011				hypothetical protein
EGAJGLNG_07770	CDS	1194				hypothetical protein
EGAJGLNG_07771	CDS	108				hypothetical protein
EGAJGLNG_07772	CDS	585				hypothetical protein
EGAJGLNG_07773	CDS	1302				hypothetical protein
EGAJGLNG_07774	CDS	120				hypothetical protein
EGAJGLNG_07775	CDS	360				IS630 family transposase ISGdi6
EGAJGLNG_07776	CDS	249				hypothetical protein
EGAJGLNG_07777	CDS	249				hypothetical protein
EGAJGLNG_07778	misc_RNA	220				group-II-D1D4-6
EGAJGLNG_07779	CDS	945				hypothetical protein
EGAJGLNG_07780	misc_RNA	120				group-II-D1D4-2
EGAJGLNG_07781	CDS	1251	ltrA_2		COG3344	Group II intron-encoded protein LtrA
EGAJGLNG_07782	CDS	351				hypothetical protein
EGAJGLNG_07783	CDS	339				hypothetical protein
EGAJGLNG_07784	CDS	1359	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
EGAJGLNG_07785	CDS	1194	namA_6	1.6.99.1	COG1902	NADPH dehydrogenase
EGAJGLNG_07786	CDS	405				hypothetical protein
EGAJGLNG_07787	CDS	288				hypothetical protein
EGAJGLNG_07788	CDS	912	gltI_3		COG0834	Glutamate/aspartate import solute-binding protein
EGAJGLNG_07789	CDS	936				hypothetical protein
EGAJGLNG_07790	CDS	1428				hypothetical protein
EGAJGLNG_07791	CDS	663	uvrY_2		COG2197	Response regulator UvrY
EGAJGLNG_07792	CDS	1272	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
EGAJGLNG_07793	CDS	156				hypothetical protein
EGAJGLNG_07794	CDS	633	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
EGAJGLNG_07795	CDS	1035	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
EGAJGLNG_07796	CDS	540				hypothetical protein
EGAJGLNG_07797	CDS	1602	dctM_6		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
EGAJGLNG_07798	CDS	1281	cpg2_5	3.4.17.11		Carboxypeptidase G2
EGAJGLNG_07799	CDS	1329	qseC	2.7.13.3		Sensor protein QseC
EGAJGLNG_07800	CDS	675	qseB_3			Transcriptional regulatory protein QseB
EGAJGLNG_07801	CDS	1029	takP_2		COG4663	Alpha-keto acid-binding periplasmic protein TakP
EGAJGLNG_07802	CDS	1089	takP_3		COG4663	Alpha-keto acid-binding periplasmic protein TakP
EGAJGLNG_07803	CDS	237				hypothetical protein
EGAJGLNG_07804	CDS	630	apbC		COG0489	Iron-sulfur cluster carrier protein
EGAJGLNG_07805	CDS	105				hypothetical protein
EGAJGLNG_07806	CDS	711				hypothetical protein
EGAJGLNG_07807	CDS	669				hypothetical protein
EGAJGLNG_07808	CDS	774				hypothetical protein
EGAJGLNG_07809	misc_RNA	117				ALIL
EGAJGLNG_07810	CDS	564	dltA	6.1.1.13		D-alanine--poly(phosphoribitol) ligase subunit 1
EGAJGLNG_07811	CDS	1137				hypothetical protein
EGAJGLNG_07812	CDS	1608	ggt_3	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
EGAJGLNG_07813	CDS	876				hypothetical protein
EGAJGLNG_07814	CDS	1047	ddlB_2	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
EGAJGLNG_07815	CDS	189				hypothetical protein
EGAJGLNG_07816	CDS	591				hypothetical protein
EGAJGLNG_07817	CDS	420				hypothetical protein
EGAJGLNG_07818	CDS	1962				hypothetical protein
EGAJGLNG_07819	CDS	867				hypothetical protein
EGAJGLNG_07820	CDS	870				hypothetical protein
EGAJGLNG_07821	CDS	228				hypothetical protein
EGAJGLNG_07822	CDS	339				hypothetical protein
EGAJGLNG_07823	CDS	2598				hypothetical protein
EGAJGLNG_07824	CDS	351				hypothetical protein
EGAJGLNG_07825	CDS	870				hypothetical protein
EGAJGLNG_07826	CDS	717				hypothetical protein
EGAJGLNG_07827	CDS	1020				hypothetical protein
EGAJGLNG_07828	CDS	1059	yjiA_3		COG0523	putative GTP-binding protein YjiA
EGAJGLNG_07829	CDS	873	mntA		COG0803	Manganese-binding lipoprotein MntA
EGAJGLNG_07830	CDS	870	mntB			Manganese transport system membrane protein MntB
EGAJGLNG_07831	CDS	756	znuC	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
EGAJGLNG_07832	CDS	192				hypothetical protein
EGAJGLNG_07833	CDS	681				hypothetical protein
EGAJGLNG_07834	CDS	741				hypothetical protein
EGAJGLNG_07835	CDS	1488				hypothetical protein
EGAJGLNG_07836	CDS	522				hypothetical protein
EGAJGLNG_07837	CDS	996				hypothetical protein
EGAJGLNG_07838	CDS	261				hypothetical protein
EGAJGLNG_07839	CDS	768	gno_4	1.1.1.-		Gluconate 5-dehydrogenase
EGAJGLNG_07840	CDS	474				hypothetical protein
EGAJGLNG_07841	CDS	255				hypothetical protein
EGAJGLNG_07842	CDS	441				hypothetical protein
EGAJGLNG_07843	CDS	582	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
EGAJGLNG_07844	CDS	450	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
EGAJGLNG_07845	CDS	1428		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
EGAJGLNG_07846	CDS	987	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
EGAJGLNG_07847	tRNA	77				tRNA-Pro(cgg)
EGAJGLNG_07848	CDS	321				hypothetical protein
EGAJGLNG_07849	CDS	2424				hypothetical protein
EGAJGLNG_07850	CDS	837				hypothetical protein
EGAJGLNG_07851	CDS	240				hypothetical protein
EGAJGLNG_07852	CDS	564				hypothetical protein
EGAJGLNG_07853	CDS	966	dmlR_13			HTH-type transcriptional regulator DmlR
EGAJGLNG_07854	CDS	711	fabG_19	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EGAJGLNG_07855	CDS	252		5.3.2.-	COG1942	putative tautomerase
EGAJGLNG_07856	CDS	1245				hypothetical protein
EGAJGLNG_07857	CDS	1152	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
EGAJGLNG_07858	CDS	888				hypothetical protein
EGAJGLNG_07859	CDS	675	fliP		COG1338	Flagellar biosynthetic protein FliP
EGAJGLNG_07860	CDS	777				hypothetical protein
EGAJGLNG_07861	CDS	216				hypothetical protein
EGAJGLNG_07862	CDS	747				hypothetical protein
EGAJGLNG_07863	CDS	1101	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
EGAJGLNG_07864	CDS	240				hypothetical protein
EGAJGLNG_07865	CDS	513				hypothetical protein
EGAJGLNG_07866	CDS	228				hypothetical protein
EGAJGLNG_07867	CDS	1113				hypothetical protein
EGAJGLNG_07868	CDS	318				hypothetical protein
EGAJGLNG_07869	CDS	1359				hypothetical protein
EGAJGLNG_07870	CDS	249				hypothetical protein
EGAJGLNG_07871	CDS	201				hypothetical protein
EGAJGLNG_07872	CDS	330				hypothetical protein
EGAJGLNG_07873	CDS	363				hypothetical protein
EGAJGLNG_07874	CDS	387				hypothetical protein
EGAJGLNG_07875	CDS	168				hypothetical protein
EGAJGLNG_07876	CDS	231				hypothetical protein
EGAJGLNG_07877	CDS	255				hypothetical protein
EGAJGLNG_07878	CDS	1038				hypothetical protein
EGAJGLNG_07879	CDS	408				hypothetical protein
EGAJGLNG_07880	CDS	402				IS3 family transposase ISRel21
EGAJGLNG_07881	CDS	639				hypothetical protein
EGAJGLNG_07882	CDS	408				hypothetical protein
EGAJGLNG_07883	CDS	438				hypothetical protein
EGAJGLNG_07884	CDS	1047				IS66 family transposase ISNisp6
EGAJGLNG_07885	CDS	285	bauB			Beta-alanine degradation protein BauB
EGAJGLNG_07886	CDS	1098	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
EGAJGLNG_07887	CDS	819			COG1073	putative protein
EGAJGLNG_07888	CDS	171				hypothetical protein
EGAJGLNG_07889	CDS	1398	pntB	1.6.1.2	COG1282	NAD(P) transhydrogenase subunit beta
EGAJGLNG_07890	CDS	318	pntA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha
EGAJGLNG_07891	CDS	1125	pntAA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha part 1
EGAJGLNG_07892	CDS	153				hypothetical protein
EGAJGLNG_07893	CDS	1917				hypothetical protein
EGAJGLNG_07894	CDS	1491	atoC_3		COG2204	Regulatory protein AtoC
EGAJGLNG_07895	CDS	618	mutL			DNA mismatch repair protein MutL
EGAJGLNG_07896	CDS	555	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
EGAJGLNG_07897	CDS	2043				hypothetical protein
EGAJGLNG_07898	CDS	459	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
EGAJGLNG_07899	CDS	906		3.8.1.3	COG0596	Fluoroacetate dehalogenase
EGAJGLNG_07900	CDS	1233	carC_4	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
EGAJGLNG_07901	CDS	1326	rutD_4	3.5.1.-		Putative aminoacrylate hydrolase RutD
EGAJGLNG_07902	CDS	1278	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
EGAJGLNG_07903	CDS	1251				hypothetical protein
EGAJGLNG_07904	CDS	978				hypothetical protein
EGAJGLNG_07905	CDS	846				hypothetical protein
EGAJGLNG_07906	CDS	864	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
EGAJGLNG_07907	CDS	363				hypothetical protein
EGAJGLNG_07908	CDS	1182	braC_10		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
EGAJGLNG_07909	CDS	870	livH_30		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
EGAJGLNG_07910	CDS	1032				hypothetical protein
EGAJGLNG_07911	CDS	753	lptB_17	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
EGAJGLNG_07912	CDS	651	livF_31		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
EGAJGLNG_07913	CDS	1119				hypothetical protein
EGAJGLNG_07914	CDS	570				hypothetical protein
EGAJGLNG_07915	CDS	1242				hypothetical protein
EGAJGLNG_07916	misc_RNA	217				group-II-D1D4-6
EGAJGLNG_07917	CDS	474				IS66 family transposase IS66
EGAJGLNG_07918	CDS	1212				hypothetical protein
EGAJGLNG_07919	CDS	1548				hypothetical protein
EGAJGLNG_07920	CDS	2319	cya			Bifunctional hemolysin/adenylate cyclase
EGAJGLNG_07921	CDS	1011		2.7.13.3		Blue-light-activated histidine kinase
EGAJGLNG_07922	CDS	831	ubiE_12	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
EGAJGLNG_07923	CDS	129				hypothetical protein
EGAJGLNG_07924	CDS	1449	hlyD_2			Hemolysin secretion protein D, chromosomal
EGAJGLNG_07925	CDS	2142	apxIB_3		COG2274	Toxin RTX-I translocation ATP-binding protein
EGAJGLNG_07926	CDS	1614				hypothetical protein
EGAJGLNG_07927	CDS	1578	hilA_2		COG0457	Transcriptional regulator HilA
EGAJGLNG_07928	CDS	1119				hypothetical protein
EGAJGLNG_07929	CDS	891				hypothetical protein
EGAJGLNG_07930	CDS	849				hypothetical protein
EGAJGLNG_07931	CDS	1572	rutB_6	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
EGAJGLNG_07932	CDS	627	azoR_1	1.7.-.-	COG1182	FMN-dependent NADH-azoreductase
EGAJGLNG_07933	CDS	1374	mprB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase MprB
EGAJGLNG_07934	CDS	693	cusR_2		COG0745	Transcriptional regulatory protein CusR
EGAJGLNG_07935	CDS	513				hypothetical protein
EGAJGLNG_07936	CDS	1464	katA	1.11.1.6	COG0753	Catalase
EGAJGLNG_07937	CDS	276				hypothetical protein
EGAJGLNG_07938	CDS	549	azoR_2	1.7.-.-		FMN-dependent NADH-azoreductase
EGAJGLNG_07939	CDS	327				hypothetical protein
EGAJGLNG_07940	CDS	1422	gabR_5		COG1167	HTH-type transcriptional regulatory protein GabR
EGAJGLNG_07941	CDS	321	sugE_3			Quaternary ammonium compound-resistance protein SugE
EGAJGLNG_07942	CDS	672				hypothetical protein
EGAJGLNG_07943	CDS	423				hypothetical protein
EGAJGLNG_07944	CDS	411				hypothetical protein
EGAJGLNG_07945	CDS	1308				hypothetical protein
EGAJGLNG_07946	CDS	861				Insertion sequence IS5376 putative ATP-binding protein
EGAJGLNG_07947	CDS	318				hypothetical protein
EGAJGLNG_07948	CDS	204				hypothetical protein
EGAJGLNG_07949	CDS	900	gcvA_8			Glycine cleavage system transcriptional activator
EGAJGLNG_07950	CDS	1311	proP_9			Proline/betaine transporter
EGAJGLNG_07951	CDS	1401	ifcA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EGAJGLNG_07952	CDS	1104				hypothetical protein
EGAJGLNG_07953	CDS	261				hypothetical protein
EGAJGLNG_07954	CDS	414	hcaC_2		COG2146	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
EGAJGLNG_07955	CDS	1110				hypothetical protein
EGAJGLNG_07956	CDS	1077				hypothetical protein
EGAJGLNG_07957	CDS	483				hypothetical protein
EGAJGLNG_07958	CDS	741	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
EGAJGLNG_07959	CDS	1140				hypothetical protein
EGAJGLNG_07960	CDS	1227				hypothetical protein
EGAJGLNG_07961	CDS	570				hypothetical protein
EGAJGLNG_07962	CDS	663				hypothetical protein
EGAJGLNG_07963	CDS	675				hypothetical protein
EGAJGLNG_07964	CDS	261				hypothetical protein
EGAJGLNG_07965	CDS	393				hypothetical protein
EGAJGLNG_07966	CDS	1248	tetA_2			Tetracycline resistance protein, class C
EGAJGLNG_07967	CDS	1383	der		COG1160	GTPase Der
EGAJGLNG_07968	CDS	1218	mdlB_2	1.1.99.31		(S)-mandelate dehydrogenase
EGAJGLNG_07969	CDS	810				hypothetical protein
EGAJGLNG_07970	CDS	930				hypothetical protein
EGAJGLNG_07971	CDS	387				hypothetical protein
EGAJGLNG_07972	CDS	774	rpaR_2		COG2771	HTH-type quorum sensing-dependent transcriptional regulator RpaR
EGAJGLNG_07973	CDS	657				hypothetical protein
EGAJGLNG_07974	CDS	1365		1.14.13.106	COG2124	Epi-isozizaene 5-monooxygenase/(E)-beta-farnesene synthase
EGAJGLNG_07975	CDS	204				hypothetical protein
EGAJGLNG_07976	CDS	483	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
EGAJGLNG_07977	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
EGAJGLNG_07978	CDS	333				hypothetical protein
EGAJGLNG_07979	CDS	153				hypothetical protein
EGAJGLNG_07980	CDS	1008	egtB_3	1.14.99.-		Hercynine oxygenase
EGAJGLNG_07981	CDS	1665				hypothetical protein
EGAJGLNG_07982	CDS	405				IS481 family transposase ISNwi5
EGAJGLNG_07983	tRNA	75				tRNA-Val(cac)
EGAJGLNG_07984	CDS	1284	smc_2			Chromosome partition protein Smc
EGAJGLNG_07985	CDS	285				hypothetical protein
EGAJGLNG_07986	CDS	120				hypothetical protein
EGAJGLNG_07987	CDS	2793	glnD_1		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
EGAJGLNG_07988	CDS	975	ssuA_6			Putative aliphatic sulfonates-binding protein
EGAJGLNG_07989	CDS	840	ssuC_9		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
EGAJGLNG_07990	CDS	786	ssuB_8	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
EGAJGLNG_07991	CDS	510				hypothetical protein
EGAJGLNG_07992	CDS	798				hypothetical protein
EGAJGLNG_07993	CDS	1461	mutS		COG0249	DNA mismatch repair protein MutS
EGAJGLNG_07994	CDS	228				hypothetical protein
EGAJGLNG_07995	CDS	207				hypothetical protein
EGAJGLNG_07996	CDS	171				hypothetical protein
EGAJGLNG_07997	CDS	198				hypothetical protein
EGAJGLNG_07998	CDS	240				hypothetical protein
EGAJGLNG_07999	CDS	255				hypothetical protein
EGAJGLNG_08000	CDS	471				hypothetical protein
EGAJGLNG_08001	CDS	3360				hypothetical protein
EGAJGLNG_08002	CDS	1269				hypothetical protein
EGAJGLNG_08003	CDS	426				hypothetical protein
EGAJGLNG_08004	CDS	1020	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
EGAJGLNG_08005	CDS	201				hypothetical protein
EGAJGLNG_08006	CDS	2166	katG	1.11.1.21		Catalase-peroxidase
EGAJGLNG_08007	CDS	957	oxyR_4			Hydrogen peroxide-inducible genes activator
EGAJGLNG_08008	CDS	876	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
EGAJGLNG_08009	CDS	1380				hypothetical protein
EGAJGLNG_08010	CDS	741				hypothetical protein
EGAJGLNG_08011	CDS	339				hypothetical protein
EGAJGLNG_08012	CDS	933				hypothetical protein
EGAJGLNG_08013	CDS	345				hypothetical protein
EGAJGLNG_08014	CDS	1644				hypothetical protein
EGAJGLNG_08015	CDS	741				hypothetical protein
EGAJGLNG_08016	CDS	1812	rcsC_21	2.7.13.3		Sensor histidine kinase RcsC
EGAJGLNG_08017	CDS	381				hypothetical protein
EGAJGLNG_08018	CDS	432	sufE		COG2166	Cysteine desulfuration protein SufE
EGAJGLNG_08019	CDS	414	ros		COG4957	Transcriptional regulatory protein ros
EGAJGLNG_08020	CDS	144				hypothetical protein
EGAJGLNG_08021	CDS	1335	rarA		COG2256	Replication-associated recombination protein A
EGAJGLNG_08022	CDS	1413	degP_4	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
EGAJGLNG_08023	CDS	1599				hypothetical protein
EGAJGLNG_08024	CDS	381	yybR_3		COG1733	putative HTH-type transcriptional regulator YybR
EGAJGLNG_08025	CDS	1014				Zinc-type alcohol dehydrogenase-like protein
EGAJGLNG_08026	CDS	1080				hypothetical protein
EGAJGLNG_08027	CDS	1128				hypothetical protein
EGAJGLNG_08028	CDS	603				IS66 family transposase ISBrsp6
EGAJGLNG_08029	CDS	1566				IS66 family transposase ISMno13
EGAJGLNG_08030	CDS	279				hypothetical protein
EGAJGLNG_08031	CDS	315				hypothetical protein
EGAJGLNG_08032	CDS	567				hypothetical protein
EGAJGLNG_08033	CDS	1617				hypothetical protein
EGAJGLNG_08034	CDS	2307				hypothetical protein
EGAJGLNG_08035	CDS	564				hypothetical protein
EGAJGLNG_08036	CDS	216				hypothetical protein
EGAJGLNG_08037	CDS	1095	stiP	3.4.22.-		Cysteine protease StiP
EGAJGLNG_08038	CDS	750				hypothetical protein
EGAJGLNG_08039	CDS	1104				hypothetical protein
EGAJGLNG_08040	CDS	126				hypothetical protein
EGAJGLNG_08041	CDS	102				hypothetical protein
EGAJGLNG_08042	CDS	222				hypothetical protein
EGAJGLNG_08043	CDS	147				hypothetical protein
EGAJGLNG_08044	CDS	171				hypothetical protein
EGAJGLNG_08045	CDS	273				hypothetical protein
EGAJGLNG_08046	CDS	645				hypothetical protein
EGAJGLNG_08047	CDS	729				hypothetical protein
EGAJGLNG_08048	CDS	1347	virB4_3		COG3451	Type IV secretion system protein virB4
EGAJGLNG_08049	CDS	1098				hypothetical protein
EGAJGLNG_08050	CDS	264				hypothetical protein
EGAJGLNG_08051	CDS	327				hypothetical protein
EGAJGLNG_08052	CDS	975				hypothetical protein
EGAJGLNG_08053	CDS	1335				hypothetical protein
EGAJGLNG_08054	CDS	426				hypothetical protein
EGAJGLNG_08055	CDS	1989	traG_2			Conjugal transfer protein TraG
EGAJGLNG_08056	CDS	369			COG3039	IS5 family transposase ISBrsp7
EGAJGLNG_08057	CDS	1134	hpxO_3	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
EGAJGLNG_08058	CDS	222				hypothetical protein
EGAJGLNG_08059	CDS	429				hypothetical protein
EGAJGLNG_08060	CDS	327				hypothetical protein
EGAJGLNG_08061	CDS	369	xerC_6			Tyrosine recombinase XerC
EGAJGLNG_08062	CDS	753	xerC_7			Tyrosine recombinase XerC
EGAJGLNG_08063	CDS	231				hypothetical protein
EGAJGLNG_08064	CDS	504	xerC_8			Tyrosine recombinase XerC
EGAJGLNG_08065	CDS	669	paiB_5		COG2808	Protease synthase and sporulation protein PAI 2
EGAJGLNG_08066	CDS	243				hypothetical protein
EGAJGLNG_08067	CDS	174				hypothetical protein
EGAJGLNG_08068	CDS	873	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
EGAJGLNG_08069	CDS	627	leuE		COG1280	Leucine efflux protein
EGAJGLNG_08070	CDS	345	csaA		COG0073	putative chaperone CsaA
EGAJGLNG_08071	CDS	231				hypothetical protein
EGAJGLNG_08072	CDS	174				hypothetical protein
EGAJGLNG_08073	CDS	237				hypothetical protein
EGAJGLNG_08074	CDS	186				hypothetical protein
EGAJGLNG_08075	CDS	729	tam_4	2.1.1.144		Trans-aconitate 2-methyltransferase
EGAJGLNG_08076	CDS	207				hypothetical protein
EGAJGLNG_08077	CDS	183				hypothetical protein
EGAJGLNG_08078	CDS	582				hypothetical protein
EGAJGLNG_08079	CDS	369				hypothetical protein
EGAJGLNG_08080	CDS	1491	nanT_4			Putative sialic acid transporter
EGAJGLNG_08081	CDS	834	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
EGAJGLNG_08082	CDS	1452	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
EGAJGLNG_08083	tRNA	90				tRNA-Ser(gga)
EGAJGLNG_08084	CDS	1260	arsB		COG1055	Arsenical pump membrane protein
EGAJGLNG_08085	CDS	1284				putative MFS-type transporter
EGAJGLNG_08086	CDS	450				hypothetical protein
EGAJGLNG_08087	CDS	438				hypothetical protein
EGAJGLNG_08088	CDS	165				hypothetical protein
EGAJGLNG_08089	CDS	177				hypothetical protein
EGAJGLNG_08090	CDS	942	ctaB_3	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
EGAJGLNG_08091	CDS	408				hypothetical protein
EGAJGLNG_08092	CDS	723	cyoC_3		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
EGAJGLNG_08093	CDS	705				hypothetical protein
EGAJGLNG_08094	CDS	1776	coxN	1.9.3.1	COG0843	Alternative cytochrome c oxidase subunit 1
EGAJGLNG_08095	CDS	834	coxM_4	1.9.3.1	COG1622	Alternative cytochrome c oxidase subunit 2
EGAJGLNG_08096	CDS	897				hypothetical protein
EGAJGLNG_08097	CDS	2649	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
EGAJGLNG_08098	CDS	3186	addA_2	3.1.-.-		ATP-dependent helicase/nuclease subunit A
EGAJGLNG_08099	CDS	321	ihfB_2		COG0776	Integration host factor subunit beta
EGAJGLNG_08100	CDS	330	rppA_2	2.3.1.233		1,3,6,8-tetrahydroxynaphthalene synthase
EGAJGLNG_08101	CDS	720				hypothetical protein
EGAJGLNG_08102	CDS	939				hypothetical protein
EGAJGLNG_08103	CDS	111				hypothetical protein
EGAJGLNG_08104	CDS	2487				hypothetical protein
EGAJGLNG_08105	CDS	606				hypothetical protein
EGAJGLNG_08106	CDS	1314				hypothetical protein
EGAJGLNG_08107	CDS	963				hypothetical protein
EGAJGLNG_08108	CDS	303				hypothetical protein
EGAJGLNG_08109	CDS	270				hypothetical protein
EGAJGLNG_08110	CDS	207				hypothetical protein
EGAJGLNG_08111	CDS	252				hypothetical protein
EGAJGLNG_08112	CDS	1554				hypothetical protein
EGAJGLNG_08113	CDS	1803				hypothetical protein
